id,name,owner,manual_time,manual_recurrence,auto_recurrence,auto_recurrence_day,created_date,last_run,data_source,data_source_id,data_storage_type,data_storage_id,storage_type,storage_id,file_name,dynamic_name,after_before,workbook_name,wb_sheet_name,wb_start_column,wb_start_row,dist_to,dist_cc,dist_bcc,dist_subject,dist_body,dist_body_template,dist_file_names,sql_source_backup,owner_email,operational,department,run_requested,wb_end_row,wb_end_column,recurrence_hour,last_attempt,no_data_notification,no_data_is_error,tables_populated,dependencies,append,insert_timestamp,sql_database
554,RTS-East Install Confirmation Round 2 Dialer,Matthew Keeler,5,Daily,Hourly,,2018-09-21 00:00:00,2018-11-12 14:01:06.236000,SQL,https://drive.google.com/file/d/1UNZQB5gVXOLrycKLct21NwD1zW7CPYLj/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-East Install Confirmation Round 2 Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 14:00:30.039000,True,False,,,False,False,Data Warehouse
561,RTS-West Install Confirmation Round 2 Dialer,Matthew Keeler,5,Daily,Hourly,,2018-09-21 00:00:00,2018-11-12 14:01:06.125000,SQL,https://drive.google.com/file/d/1UN33Z7uf5Z_iHD3Ygsr3aX9naGSiPR_6/view?usp=sharing,CSV,,Google Drive,https://drive.google.com/open?id=1enPKDIkHUmC205Sl8eIQEdZFhsex2lJM,RTS-West Install Confirmation Round 2 Dialer,%y-%m-%d ,Before,,Master List,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,,5,2018-11-12 14:00:31.313000,True,False,,,False,False,Data Warehouse
556,RTS-Permit Approved Account List,Matthew Keeler,5,Daily,Hourly,,2018-09-21 00:00:00,2018-11-12 14:01:26.101000,SQL,https://drive.google.com/file/d/1Vt2cv4Fpl95cJ5h_cs_-dMvqhO35lTzE/view?usp=sharing,Google Sheets,https://docs.google.com/spreadsheets/d/1YhDpQQsyThM7KvCsdNBrkyYDtD5ulvh2jhFy3PINwrA/edit?usp=sharing,,,"RTS - Permit Approved, Not Scheduled Accounts",,,,Main,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,9,,2018-11-12 14:00:33.687000,True,False,,,False,False,Data Warehouse
573,SREC-Current Week Activities,Matthew Keeler,5,Daily,Hourly,,2018-09-26 00:00:00,2018-11-12 14:02:15.475000,SQL,https://drive.google.com/open?id=1cJKHG48Kb1oqcvw419eHV1ji4GDgmVlo,Google Sheets,https://docs.google.com/spreadsheets/d/1uUQYe8E8MHAsRj5_TNT6GgAopdjj0doHAdtYnJtpgvA/edit?usp=sharing,,,Productivity Tracker,,,,CURRENT WEEK DATA,1,2,,,,,,,,,matthew.keeler@vivintsolar.com,Operational,BA/PMO,FALSE,,8,,2018-11-12 14:00:34.983000,True,False,,,False,False,Data Warehouse
587,Overall Avg Touches,Mack,5,Weekly,Daily,,2018-09-27 15:00:07.612000,2018-11-12 07:50:05.848000,SQL,12gctcTW8QPPgSrdiAswTMGAym4dSFKBe,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,10,,2018-11-12 07:49:53.748000,,,,,False,False,Data Warehouse
588,Compensation Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:09:04.015000,2018-11-12 07:50:12.280000,SQL,120j6D0baUQAqjwrFfY-JDfzs0tcLePMI,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,3,,2018-11-12 07:50:01.686000,,,,,False,False,Data Warehouse
589,System Issue Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:12:10.949000,2018-11-12 07:50:17.581000,SQL,13AJKqzZhH3loAjdQVfD9DDOB5bYiZlpb,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,4,,2018-11-12 07:50:06.944000,,,,,False,False,Data Warehouse
590,System Damage Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:16:36.542000,2018-11-12 07:50:16.644000,SQL,135cpfVxcGSo-9GBKwgHoXd-p03bY8D_a,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,5,,2018-11-12 07:50:08.225000,,,,,False,False,Data Warehouse
591,Sales Promise Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:30:30.041000,2018-11-12 07:50:16.661000,SQL,12v84gurxb_tQq-leDuBd049wWhxuKN4T,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,7,,2018-11-12 07:50:08.429000,,,,,False,False,Data Warehouse
592,Peformance Analysis Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:32:56.124000,2018-11-12 07:50:26.692000,SQL,12lpjhnKBtfnGhwDwK-95g5ZTOMRbaMQh,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,8,,2018-11-12 07:50:15.511000,,,,,False,False,Data Warehouse
593,Overall Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-27 15:37:40.485000,2018-11-12 07:50:25.028000,SQL,12j5p3uSy8dD3C1Sh_4Yq2hdmzuRgHqD1,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,10,,2018-11-12 07:50:15.467000,,,,,False,False,Data Warehouse
594,Overall Case Inventory,Mack,5,Weekly,Daily,,2018-09-27 15:40:39.790000,2018-11-12 07:50:26.481000,SQL,12iV3EbOx1QoMRL-SzwPieSsjg0LQ8SlQ,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,10,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,10,10,,2018-11-12 07:50:19.349000,,,,,False,False,Data Warehouse
595,Compensation Avg Touches,Mack,5,Weekly,Daily,,2018-09-27 15:44:00.201000,2018-11-12 07:50:28.009000,SQL,120ZFr4GjvmcPQXkJ--6lImLB5X283IZ7,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,3,,2018-11-12 07:50:19.388000,,,,,False,False,Data Warehouse
596,System Issue Avg Touches,Mack,5,Weekly,Daily,,2018-09-27 15:46:02.086000,2018-11-12 07:50:28.688000,SQL,138XCEMYAZWfqb1a-BqeuVEYwmw9XEMcl,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,4,,2018-11-12 07:50:21.307000,,,,,False,False,Data Warehouse
597,System Damage Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 09:41:49.331000,2018-11-12 07:50:36.260000,SQL,134puTsIjwtwGo6swFyE8wm9Y4wG--2zh,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,5,,2018-11-12 07:50:27.960000,,,,,False,False,Data Warehouse
598,Service Billing Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 09:43:58.286000,2018-11-12 07:50:39.729000,SQL,13-x5zb3s5-9Ib6LlZJ0A9O-X_jAKWKWm,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,6,,2018-11-12 07:50:29.293000,,,,,False,False,Data Warehouse
599,Performance Analysis Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 09:45:15.606000,2018-11-12 07:50:39.244000,SQL,12l0brFawHM08c5WmJ_zvFqI4_SnOLw-8,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,8,,2018-11-12 07:50:29.833000,,,,,False,False,Data Warehouse
600,Sales Promise Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 09:46:32.887000,2018-11-12 07:50:40.556000,SQL,12nSIwlpToFmI3PHBxRXTSV8_ef5CHHdC,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,7,,2018-11-12 07:50:32.029000,,,,,False,False,Data Warehouse
601,General Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 09:48:08.190000,2018-11-12 07:50:40.963000,SQL,12YkcVxfry3FobMgwVUo582tnP6AxPw1D,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,8,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,8,9,,2018-11-12 07:50:32.738000,,,,,False,False,Data Warehouse
602,General Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-28 09:50:01.742000,2018-11-12 07:50:50.163000,SQL,12bwJ7o3JaGR2eL7jO04gKrNbDO52My6g,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,9,,2018-11-12 07:50:39.329000,,,,,False,False,Data Warehouse
603,Service Billing Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 09:52:59.296000,2018-11-12 07:50:51.198000,SQL,12xYejA1Uws2Gd-kPVrqJmgRascQqMtY0,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,6,,2018-11-12 07:50:42.295000,,,,,False,False,Data Warehouse
606,Compensation Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:38:09.361000,2018-11-12 07:50:56.170000,SQL,19Ax0JL28LyF6BLRbDDT8b1DcTK3l-vPl,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,3,,2018-11-12 07:50:43.908000,,,,,False,False,Data Warehouse
607,System Issue Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:42:10.739000,2018-11-12 07:50:51.733000,SQL,19C3qXIOzEZKUS2YCtWm-fTZ3Qg2hKrGc,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,4,,2018-11-12 07:50:43.888000,,,,,False,False,Data Warehouse
608,System Damage Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:45:15.141000,2018-11-12 07:51:00.438000,SQL,19NBY8KKt83p_GzoSshtGdpfV73Hj3SgP,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,5,,2018-11-12 07:50:45.281000,,,,,False,False,Data Warehouse
609,Sales Promise Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:49:25.867000,2018-11-12 07:50:59.137000,SQL,19PuIOJD92DmFEhNzCbHsRwkO2xHkbshT,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,7,,2018-11-12 07:50:50.464000,,,,,False,False,Data Warehouse
610,Performance Analysis Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:51:59.976000,2018-11-12 07:51:00.551000,SQL,19UTuXf2BQN2Ysm0kwmxB6KSZjUquJAM9,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,8,,2018-11-12 07:50:52.884000,,,,,False,False,Data Warehouse
611,Overall Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 12:57:36.605000,2018-11-12 07:51:02.965000,SQL,19WY5VA7_uJyUO3IbFJWtSKF3X-kAr00m,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,10,,2018-11-12 07:50:54.496000,,,,,False,False,Data Warehouse
612,Service Billing Detailed Case Avg,Mack,5,Weekly,Daily,,2018-09-28 13:18:59.293000,2018-11-12 07:51:08.675000,SQL,19_FA8IVSE8BF8ThqNhQJX_nQ-oQCir0B,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,15,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,18,6,,2018-11-12 07:50:54.497000,,,,,False,False,Data Warehouse
613,General Avg Case Age,Mack,5,Weekly,Daily,,2018-09-28 13:27:21.520000,2018-11-12 07:51:14.511000,SQL,19dBpNkINuvClUoln7r7kiRYOOA3gadr9,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,7,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,7,9,,2018-11-12 07:51:04.345000,,,,,False,False,Data Warehouse
614,Compensatione Avg Closed Case Age,Mack,5,Weekly,Daily,,2018-09-28 15:14:52.236000,2018-11-12 07:51:20.414000,SQL,19ddtZtpxpoKwL7N9U1-a7poH0FtNEZ_O,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,3,,2018-11-12 07:51:04.371000,,,,,False,False,Data Warehouse
615,Compensatione Avg Closed Case Touches,Mack,5,Weekly,Daily,,2018-09-28 15:19:21.703000,2018-11-12 07:51:22.374000,SQL,19lza1Pir8g6rghSkv2y_Zr-_BFmiz-6Z,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,3,,2018-11-12 07:51:06.080000,,,,,False,False,Data Warehouse
616,Compensatione Detailed Closed Case Avg,Mack,5,Weekly,Daily,,2018-09-28 15:30:35.597000,2018-11-12 07:51:18.464000,SQL,19wJs-wWiCN2oAXcZbMFOoIq73bbhzqa8,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,3,,2018-11-12 07:51:06.872000,,,,,False,False,Data Warehouse
505,Case Inventory,Mack,5,Weekly,Daily,,2018-08-21 00:00:00,2018-11-12 07:51:22.380000,SQL,https://drive.google.com/file/d/11DwOonxLZesk0n3Wi9IgqQ09uYO0HVkS/view?usp=sharing,Google Sheets,https://drive.google.com/open?id=14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,10,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,14,9,,2018-11-12 07:51:07.499000,True,False,,,False,False,Data Warehouse
617,Closed Case Inventory,Mack,5,Weekly,Daily,,2018-09-28 15:42:47.510000,2018-11-12 07:51:31.218000,SQL,1A3TB0B-W7HDcLtidtmmWEECG4-xHEGfp,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,3,22,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,24,9,,2018-11-12 07:51:15.981000,,,,,False,False,Data Warehouse
618,System Issue Closed Case Avg Age,Mack,5,Weekly,Daily,,2018-09-28 15:49:20.052000,2018-11-12 07:51:25.139000,SQL,1A4T2PPZcx-d0jasqPCD_yldoWcEdexn9,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,4,,2018-11-12 07:51:15.972000,,,,,False,False,Data Warehouse
619,System Issue Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-09-28 15:56:33.225000,2018-11-12 07:51:27.490000,SQL,1A4VkiguT6FhkqHa1xXg72mMmy0A4XWT5,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,4,,2018-11-12 07:51:17.925000,,,,,False,False,Data Warehouse
620,System Issue Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-09-28 15:59:52.379000,2018-11-12 07:51:30.628000,SQL,1AFAvJtVafm6tnQwRk3TJUxIBD4gPHsn2,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,4,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,4,,2018-11-12 07:51:21.889000,,,,,False,False,Data Warehouse
621,System Damage Closed Case Avg Age,Mack,5,Weekly,Daily,,2018-10-01 14:07:58.333000,2018-11-12 07:51:32.080000,SQL,1AFhtecc_aGRcuKCkHogOwWkQJkNg33FR,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,5,,2018-11-12 07:51:23.667000,,,,,False,False,Data Warehouse
622,System Damage Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 14:13:15.130000,2018-11-12 07:51:34.131000,SQL,1AGHvPR46LUllI4bZ_LxOAaY01VbC7aoz,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,5,,2018-11-12 07:51:25.286000,,,,,False,False,Data Warehouse
623,System Damage Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-10-01 14:22:15.267000,2018-11-12 07:51:34.585000,SQL,1AG_2icmbGBkKhE_v5ijMhB8Xvv6eJkLg,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,5,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,5,,2018-11-12 07:51:26.708000,,,,,False,False,Data Warehouse
624,Service Billing Closed Case Avg Case Age,Mack,5,Weekly,Daily,,2018-10-01 14:27:08.877000,2018-11-12 07:51:37.044000,SQL,1AJbZRncBsbx3AioDSxbWkIisjbbhEBcT,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,6,,2018-11-12 07:51:28.065000,,,,,False,False,Data Warehouse
625,Service Billing Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 14:30:16.153000,2018-11-12 07:51:39.122000,SQL,1AQAiYvyBNxBIzGBihujspLXvIIfHzMSs,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,6,,2018-11-12 07:51:31.203000,,,,,False,False,Data Warehouse
626,Service Billing Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-10-01 14:32:27.245000,2018-11-12 07:51:43.220000,SQL,1ARXBgxgJ7C8jFkVUpyiF1pmtXTjUk0Qa,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,6,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,6,,2018-11-12 07:51:33.392000,,,,,False,False,Data Warehouse
627,Sales Promise Closed Case Avg Age,Mack,5,Weekly,Daily,,2018-10-01 14:37:02.502000,2018-11-12 07:51:44.358000,SQL,1AS1qvs8aqWbxXno-mGjP0wFdZfqCCnCN,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,7,,2018-11-12 07:51:34.927000,,,,,False,False,Data Warehouse
628,Sales Promise Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 14:40:01.732000,2018-11-12 07:51:44.214000,SQL,1AT-4tnxAtyn0-a3qBpvSONUbS1JYmn61,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,7,,2018-11-12 07:51:35.180000,,,,,False,False,Data Warehouse
629,Sales Promise Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-10-01 14:45:11.720000,2018-11-12 07:51:47.835000,SQL,1AWnghO49AXYcVTweV8qF_UUHDQiPfrwH,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,7,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,7,,2018-11-12 07:51:37.013000,,,,,False,False,Data Warehouse
630,Performance Analysis Closed Case Avg Age,Mack,5,Weekly,Daily,,2018-10-01 14:47:59.628000,2018-11-12 07:51:47.905000,SQL,1AYTg8sbzQtNvj2fgGZGsizbkaNl36-HP,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,8,,2018-11-12 07:51:37.573000,,,,,False,False,Data Warehouse
631,Performance Analysis Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 14:51:07.890000,2018-11-12 07:51:48.961000,SQL,1AqUw02T115m1UrQnGuxEvbE9ckjGK-Og,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,8,,2018-11-12 07:51:40.440000,,,,,False,False,Data Warehouse
632,Performance Analysis Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-10-01 14:53:50.584000,2018-11-12 07:51:52.443000,SQL,1Ar9Ggb-Vj9uBu9yEQvjJw8XBJ7fT18qF,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,8,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,8,,2018-11-12 07:51:42.510000,,,,,False,False,Data Warehouse
633,General Closed Case Avg Age,Mack,5,Weekly,Daily,,2018-10-01 14:58:45.189000,2018-11-12 07:51:54.009000,SQL,1Ax0g5NbkUmdx75IsiXg2bIWy_sp8DS_3,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,9,,2018-11-12 07:51:45.890000,,,,,False,False,Data Warehouse
634,General Closed Case Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 15:00:36.392000,2018-11-12 07:51:56.154000,SQL,1B2ZXraKaw135khkJDAe67VMsbXkpnp2u,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,9,,2018-11-12 07:51:47.420000,,,,,False,False,Data Warehouse
635,General Closed Case Detailed Avg,Mack,5,Weekly,Daily,,2018-10-01 15:03:05.752000,2018-11-12 07:51:56.058000,SQL,1B2hNCNrZs1MRjigvTvIKLUNOTRJza4uV,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,9,27,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,30,9,,2018-11-12 07:51:47.412000,,,,,False,False,Data Warehouse
636,General Closed Overall Avg Age,Mack,5,Weekly,Daily,,2018-10-01 15:18:05.577000,2018-11-12 07:52:02.876000,SQL,1B2zDgAgN5vOjymunZIpGgTW0xUETEPsj,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,20,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,20,10,,2018-11-12 07:51:52.941000,,,,,False,False,Data Warehouse
637,General Closed Overall Avg Touches,Mack,5,Weekly,Daily,,2018-10-01 15:20:07.161000,2018-11-12 07:52:03.978000,SQL,1B4IgPiR4GTZU7TNp8hxRtQYPF3RGTXkU,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,21,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,21,10,,2018-11-12 07:51:54.714000,,,,,False,False,Data Warehouse
638,General Closed Overall Case Inventory,Mack,5,Weekly,Daily,,2018-10-01 15:23:44.620000,2018-11-12 07:52:04.810000,SQL,1B6kj2LeJmBkgKBtEm4IYC-CFVTt535i5,Google Sheets,14UfaAXLHzuPirWilS3btDWK0aRsW5sibWWL09EA_dQE,,,,,,,Call Factory,10,22,,,,,,,,,mackenzie.damavandi@vivintsolar.com,Operational,BA/PMO,FALSE,24,10,,2018-11-12 07:51:54.970000,,,,,False,False,Data Warehouse
